X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.4754138,34.73462194,大阪府西大阪治水事務所神崎川出張所,おおさかふにしおおさかちすいじむしょかんざきがわしゅっちょうしょ,大阪府西大阪治水事務所神崎川出張所（おおさかふにしおおさかちすいじむしょかんざきがわしゅっちょうしょ）,淀川区新高5-18-25,淀川区,06-6393-0221,,,,http://www.pref.osaka.jp/nishiosaka/kanzaki/index.html,,,,官公庁,府の機関,官公庁/府の機関,108,2492
135.510939,34.642944,金塚ふれあい東公園,かなづかふれあいひがしこうえん,金塚ふれあい東公園（かなづかふれあいひがしこうえん）,阿倍野区阿倍野筋３丁目11,阿倍野区,,,,,,,,,官公庁,市の機関,官公庁/市の機関,154,95165
135.5052563,34.72594314,水道局柴島浄水場,すいどうきょくくにじまじょうすいじょう,水道局柴島浄水場（すいどうきょくくにじまじょうすいじょう）,東淀川区柴島1-3-14,東淀川区,06-6815-2373,06-6320-3261,水道及び工業用水道の取水・浄水・送水に関することや、浄水施設の維持管理など。,午前9時～午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015195.html,,,,官公庁,市の機関,官公庁/市の機関,117,1386
135.4807329,34.73287783,水道局北部水道工事センター,すいどうきょくほくぶすいどうこうじせんたー,水道局北部水道工事センター（すいどうきょくほくぶすいどうこうじせんたー）,淀川区新高1-6-19,淀川区,06-6391-6330,06-6391-7463,漏水修繕、施工通知の受付・協議、配水管維持管理等,午前9時～午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015040.html,,,,官公庁,市の機関,官公庁/市の機関,117,2489
135.5324611,34.70708706,水道局東部水道工事センター,すいどうきょくとうぶすいどうこうじせんたー,水道局東部水道工事センター（すいどうきょくとうぶすいどうこうじせんたー）,都島区都島本通4-12-4,都島区,06-6927-8774,06-6923-6293,漏水修繕、施工通知の受付・協議、配水管維持管理等,午前9時～午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015040.html,,,,官公庁,市の機関,官公庁/市の機関,117,19204
135.4753949,34.67186917,水道局西部水道工事センター（境川分室）,すいどうきょくせいぶすいどうこうじせんたー（さかいがわぶんしつ）,水道局西部水道工事センター（境川分室）（すいどうきょくせいぶすいどうこうじせんたー（さかいがわぶんしつ））,西区九条南1-4-18（境川営業所内）,西区,06-6581-9996,06-6581-0029,配水管の工事関係,午前9時～午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015040.html,,,,官公庁,市の機関,官公庁/市の機関,117,19209
135.5485418,34.72063894,水道局大宮営業所,すいどうきょくおおみやえいぎょうしょ,水道局大宮営業所（すいどうきょくおおみやえいぎょうしょ）,旭区森小路1-10-5,旭区,06-6458-1132（お客さまセンター）,06-6458-2100（お客さまセンター）,水道料金の受付等,午前9時～午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000014830.html,,,,官公庁,市の機関,官公庁/市の機関,117,1898
135.534361,34.65353908,水道局生野サービスステーション,すいどうきょくいくのさーびすすてーしょん,水道局生野サービスステーション（すいどうきょくいくのさーびすすてーしょん）,生野区勝山南3-1-19（生野区役所1階）,生野区,06-6458-1132（お客さまセンター）,06-6458-2100（お客さまセンター）,水道料金の受付,午前9時～午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000014830.html,,,,官公庁,市の機関,官公庁/市の機関,117,4537
135.5007368,34.60368944,水道局住吉サービスステーション,すいどうきょくすみよしさーびすすてーしょん,水道局住吉サービスステーション（すいどうきょくすみよしさーびすすてーしょん）,住吉区南住吉3-15-55（住吉区役所1階）,住吉区,06-6458-1132（お客さまセンター）,06-6458-2100（お客さまセンター）,水道料金の受付,午前9時～午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000014830.html,,,,官公庁,市の機関,官公庁/市の機関,117,397
135.5164659,34.73192547,水道局体験型研修センター,すいどうきょくたいけんがたけんしゅうせんたー,水道局体験型研修センター（すいどうきょくたいけんがたけんしゅうせんたー）,東淀川区柴島３−１１−９４,東淀川区,06-6322-0576,06-6322-8549,,,,,,,官公庁,市の機関,官公庁/市の機関,117,9263
135.4106603,34.63800806,大阪市水道局庁舎,おおさかしすいどうきょくちょうしゃ,大阪市水道局庁舎（おおさかしすいどうきょくちょうしゃ）,住之江区南港北2-1-10アジア太平洋トレードセンター（ＡＴＣ）ＩＴＭ棟 ９階,住之江区,06-6616-5404（総務課）,06-6616-5409（総務課）,,,http://www.city.osaka.lg.jp/suido/,,,,官公庁,市の機関,官公庁/市の機関,117,19301
135.4878321,34.68064928,市立更生相談所分室（緊急入院保護業務センター）,しりつこうせいそうだんしょぶんしつ（きんきゅうにゅういんほごぎょうむせんたー）,市立更生相談所分室（緊急入院保護業務センター）（しりつこうせいそうだんしょぶんしつ（きんきゅうにゅういんほごぎょうむせんたー））,大阪市西区立売堀4丁目10番18号,西区,06-6543-7211,,,,,,,,官公庁,市の機関,官公庁/市の機関,118,19316
135.443766,34.649246,大阪市港湾局２突事務所,おおさかしこうわんきょくにとつじむしょ,大阪市港湾局２突事務所（おおさかしこうわんきょくにとつじむしょ）,港区海岸通３丁目４−２８,港区,施設管理担当06-6572-0010　防災保安担当06-6572-2691　海務担当06-6571-1966  　埠頭担当06-6572-4033　 ,施設管理担当06-6571-2398　防災保安担当06-6571-2398　海務担当06-6571-1992　埠頭担当06-6571-7527,,平日の9：00～17：30,,,,,官公庁,市の機関,官公庁/市の機関,112,92865
135.4418859,34.702056,環境局西淀工場,かんきょうきょくにしよどこうじょう,環境局西淀工場（かんきょうきょくにしよどこうじょう）,西淀川区大和田2-5-68,西淀川区,06-6472-3000,,,,,,,,官公庁,市の機関,官公庁/市の機関,112,3796
135.4755667,34.63527481,環境局　大正工場,かんきょうきょく　たいしょうこうじょう,環境局　大正工場（かんきょうきょく　たいしょうこうじょう）,大正区南恩加島1-11-24,大正区,06-6553-0464,,,,,,,,官公庁,市の機関,官公庁/市の機関,108,3989
135.5373018,34.68894983,環境局森之宮工場,かんきょうきょくもりのみやこうじょう,環境局森之宮工場（かんきょうきょくもりのみやこうじょう）,城東区森之宮1-6-11,城東区,06-6967-3131,06-6969-7938,,,http://www.city.osaka.lg.jp/kankyo/page/0000010061.html,,,,官公庁,市の機関,官公庁/市の機関,108,5153
135.4832581,34.67785319,環境局河川事務所,かんきょうきょくかせんじむしょ,環境局河川事務所（かんきょうきょくかせんじむしょ）,西区新町4-20-3,西区,06-6531-3950,,,,,,,,官公庁,市の機関,官公庁/市の機関,112,4777
135.511218,34.641841,阿倍野市民学習センター,あべのしみんがくしゅうせんたー,阿倍野市民学習センター（あべのしみんがくしゅうせんたー）,阿倍野区阿倍野筋３丁目10-1あべのベルタ3階,阿倍野区,06-6634-7951,06-6634-7954,,,,,,,官公庁,市の機関,官公庁/市の機関,149,95044
135.532236,34.60321403,東住吉区役所矢田出張所,ひがしすみよしくやくしょやたしゅっちょうしょ,東住吉区役所矢田出張所（ひがしすみよしくやくしょやたしゅっちょうしょ）,東住吉区矢田6-7-25,東住吉区,06-6692-1341,,,,http://www.city.osaka.lg.jp/higashisumiyoshi/page/0000239608.html,http://www.osaka-bfmap.jp/sisetu_data/data/220102.php?bunrui=1&amp;name=22.php,,,官公庁,市の機関,官公庁/市の機関,101,3167
135.5004013,34.69099436,アイ・スポット,あいすぽっと,アイ・スポット（あいすぽっと）,中央区今橋４−１−１,中央区,06−4866−6803,06−4866−6803,,１１：００～２０：００,http://www.city.osaka.lg.jp/toshikeikaku/page/0000018184.html,,,,官公庁,市の機関,官公庁/市の機関,112,19203
135.4917438,34.68489236,西部方面公園事務所,せいぶほうめんこうえんじむしょ,西部方面公園事務所（せいぶほうめんこうえんじむしょ）,西区靱本町2-1-4,西区,06-6441-6748,06-6441-6797,(公園や街路樹),,http://www.city.osaka.lg.jp/kensetsu/page/0000082275.html,,,,官公庁,市の機関,官公庁/市の機関,154,4783
135.5759258,34.71027022,花博記念公園事務所,はなはくきねんこうえんじむしょ,花博記念公園事務所（はなはくきねんこうえんじむしょ）,鶴見区緑地公園2-163,鶴見区,06-6912-0650,06-6913-6804,鶴見緑地,,http://www.city.osaka.lg.jp/kensetsu/page/0000082275.html,,,,官公庁,市の機関,官公庁/市の機関,154,3996
135.5322306,34.68188108,東部方面公園事務所,とうぶほうめんこうえんじむしょ,東部方面公園事務所（とうぶほうめんこうえんじむしょ）,中央区大阪城3-11大阪城公園内,中央区,06-6941-1144,,(公園や街路樹),,http://www.city.osaka.lg.jp/kensetsu/page/0000082275.html,,,,官公庁,市の機関,官公庁/市の機関,154,1148
135.543794,34.65198097,建設局田島工営所,けんせつきょくたじまこうえいしょ,建設局田島工営所（けんせつきょくたじまこうえいしょ）,生野区田島1丁目17番13号,生野区,06-6751-5000,06-6751-5065,(下水),,http://www.city.osaka.lg.jp/kensetsu/page/0000114952.html,,,,官公庁,市の機関,官公庁/市の機関,108,4720
135.4627172,34.69305806,建設局海老江工営所,けんせつきょくえびえこうえいしょ,建設局海老江工営所（けんせつきょくえびえこうえいしょ）,此花区高見1-2-47,此花区,6462-1437,6462-1976,,,http://www.city.osaka.lg.jp/kensetsu/page/0000114987.html,,,,官公庁,市の機関,官公庁/市の機関,108,1131
135.4814552,34.64316014,建設局津守下水処理場,けんせつきょくつもりげすいしょりじょう,建設局津守下水処理場（けんせつきょくつもりげすいしょりじょう）,西成区津守2−7−13,西成区,06-6567-6491,06-6562-7531,,,http://www.city.osaka.lg.jp/kensetsu/page/0000140443.html,,,,官公庁,市の機関,官公庁/市の機関,117,9003
135.5447857,34.68760289,建設局東部方面管理事務所,けんせつきょくとうぶほうめんかんりじむしょ,建設局東部方面管理事務所（けんせつきょくとうぶほうめんかんりじむしょ）,城東区中浜1-17-10,城東区,06-6969-5841,06-6967-3531,,,http://www.city.osaka.lg.jp/kensetsu/page/0000057431.html,,,,官公庁,市の機関,官公庁/市の機関,112,5188
135.5550359,34.68564211,建設局放出下水処理場,けんせつきょくはなてんげすいしょりじょう,建設局放出下水処理場（けんせつきょくはなてんげすいしょりじょう）,城東区永田2-3-61,城東区,06-6961-9300,06-6967-4731,,,http://www.city.osaka.lg.jp/kensetsu/page/0000140413.html,,,,官公庁,市の機関,官公庁/市の機関,117,5066
135.4696533,34.61344678,建設局住之江下水処理場,けんせつきょくすみのえげすいしょりじょう,建設局住之江下水処理場（けんせつきょくすみのえげすいしょりじょう）,住之江区泉1-1-189,住之江区,06-6686-1240,06-6686-1341,,,http://www.city.osaka.lg.jp/kensetsu/page/0000141308.html,,,,官公庁,市の機関,官公庁/市の機関,117,9006
135.4697625,34.61352589,建設局住之江工営所,けんせつきょくすみのえこうえいしょ,建設局住之江工営所（けんせつきょくすみのえこうえいしょ）,住之江区泉1-1-189,住之江区,06-6686-0434,06‐6686‐1341,,,http://www.city.osaka.lg.jp/kensetsu/page/0000114967.html,,,,官公庁,市の機関,官公庁/市の機関,108,123
135.5567156,34.69670781,建設局今福下水処理場,けんせつきょくいまふくげすいしょりじょう,建設局今福下水処理場（けんせつきょくいまふくげすいしょりじょう）,城東区今福南3-3-2,城東区,06-6939-7667,06-6939-2731,,,http://www.city.osaka.lg.jp/kensetsu/page/0000140187.html,,,,官公庁,市の機関,官公庁/市の機関,117,5124
135.5449501,34.68754122,建設局中浜工営所,けんせつきょくなかはまこうえいしょ,建設局中浜工営所（けんせつきょくなかはまこうえいしょ）,城東区中浜1-17-10,城東区,06-6969-2656,06-6969-6201,,,http://www.city.osaka.lg.jp/kensetsu/page/0000109083.html,,,,官公庁,市の機関,官公庁/市の機関,108,5187
135.5384223,34.72957189,城北公園事務所,しろきたこうえんじむしょ,城北公園事務所（しろきたこうえんじむしょ）,旭区生江3-29-1,旭区,06-6928-0005,06-6924-4209,,,http://www.city.osaka.lg.jp/kensetsu/page/0000082275.html,,,,官公庁,市の機関,官公庁/市の機関,154,1920
135.5448645,34.68753828,建設局中浜下水処理場,けんせつきょくなかはまげすいしょりじょう,建設局中浜下水処理場（けんせつきょくなかはまげすいしょりじょう）,城東区中浜1-17-10,城東区,06-6969-5841,06-6967-3531,,,http://www.city.osaka.lg.jp/kensetsu/page/0000141357.html,,,,官公庁,市の機関,官公庁/市の機関,117,9002
135.477022,34.71752817,十三公園事務所,じゅうそうこえんじむしょ,十三公園事務所（じゅうそうこえんじむしょ）,淀川区十三元今里1-1-41,淀川区,06-6309-0008,,,,http://www.city.osaka.lg.jp/kensetsu/page/0000082275.html,,,,官公庁,市の機関,官公庁/市の機関,154,2461
135.5077558,34.70422208,北部方面公園事務所,ほくぶほうめんこうえんじむしょ,北部方面公園事務所（ほくぶほうめんこうえんじむしょ）,北区扇町1-1-21,北区,06-6312-8121,,(公園や街路樹の維持管理),,http://www.city.osaka.lg.jp/kensetsu/page/0000082275.html,,,,官公庁,市の機関,官公庁/市の機関,154,267
135.4742839,34.66965422,大阪市交通局,おおさかしこうつうきょく,大阪市交通局（おおさかしこうつうきょく）,西区九条南1-12-62,西区,06-6582-1400(市営交通案内センター）,06-6585-6466,,,http://www.kotsu.city.osaka.lg.jp/,,,,官公庁,市の機関,官公庁/市の機関,140,4785
